x	y	label	showSelected
0.5	0.954545454545456	Cultivar = Private 3-20	Private 3-20
0.5	0.954545454545456	Cultivar = Private 3-21	Private 3-21
0.5	0.954545454545456	Cultivar = Private 3-22	Private 3-22
0.5	0.954545454545456	Cultivar = Private 3-23	Private 3-23
0.5	0.954545454545456	Cultivar = Private 3- 3	Private 3- 3
0.5	0.954545454545456	Cultivar = Private 3- 4	Private 3- 4
0.5	0.954545454545456	Cultivar = Private 3- 5	Private 3- 5
0.5	0.954545454545456	Cultivar = Private 3- 6	Private 3- 6
0.5	0.954545454545456	Cultivar = Private 3- 7	Private 3- 7
0.5	0.954545454545456	Cultivar = Private 3- 8	Private 3- 8
0.5	0.954545454545456	Cultivar = Private 3- 9	Private 3- 9
0.5	0.954545454545456	Cultivar = Private 4- 1	Private 4- 1
0.5	0.954545454545456	Cultivar = Private 4-10	Private 4-10
0.5	0.954545454545456	Cultivar = Private 4-11	Private 4-11
0.5	0.954545454545456	Cultivar = Private 4-12	Private 4-12
0.5	0.954545454545456	Cultivar = Private 4-13	Private 4-13
0.5	0.954545454545456	Cultivar = Private 4-14	Private 4-14
0.5	0.954545454545456	Cultivar = Private 4-15	Private 4-15
0.5	0.954545454545456	Cultivar = Private 4-16	Private 4-16
0.5	0.954545454545456	Cultivar = Private 4-17	Private 4-17
0.5	0.954545454545456	Cultivar = Private 4-18	Private 4-18
0.5	0.954545454545456	Cultivar = Private 4-19	Private 4-19
0.5	0.954545454545456	Cultivar = Private 4- 2	Private 4- 2
0.5	0.954545454545456	Cultivar = Private 4-20	Private 4-20
0.5	0.954545454545456	Cultivar = Private 4- 3	Private 4- 3
0.5	0.954545454545456	Cultivar = Private 4- 4	Private 4- 4
0.5	0.954545454545456	Cultivar = Private 4- 5	Private 4- 5
0.5	0.954545454545456	Cultivar = Private 4- 6	Private 4- 6
0.5	0.954545454545456	Cultivar = Private 4- 7	Private 4- 7
0.5	0.954545454545456	Cultivar = Private 4- 8	Private 4- 8
0.5	0.954545454545456	Cultivar = Private 4- 9	Private 4- 9
0.5	0.954545454545456	Cultivar = RCAT Angora	RCAT Angora
0.5	0.954545454545456	Cultivar = Resnik	Resnik
0.5	0.954545454545456	Cultivar = Richland	Richland
0.5	0.954545454545456	Cultivar = Ross	Ross
0.5	0.954545454545456	Cultivar = Savoy	Savoy
0.5	0.954545454545456	Cultivar = Scioto	Scioto
0.5	0.954545454545456	Cultivar = Shelby	Shelby
0.5	0.954545454545456	Cultivar = Sparks	Sparks
0.5	0.954545454545456	Cultivar = Spencer	Spencer
0.5	0.954545454545456	Cultivar = Stressland	Stressland
0.5	0.954545454545456	Cultivar = Thorne	Thorne
0.5	0.954545454545456	Cultivar = U98-311442	U98-311442
0.5	0.954545454545456	Cultivar = Union	Union
0.5	0.954545454545456	Cultivar = Vickery	Vickery
0.5	0.954545454545456	Cultivar = Wabash	Wabash
0.5	0.954545454545456	Cultivar = Wayne	Wayne
0.5	0.954545454545456	Cultivar = Wells	Wells
0.5	0.954545454545456	Cultivar = Wells II	Wells II
0.5	0.954545454545456	Cultivar = Williams	Williams
0.5	0.954545454545456	Cultivar = Williams 82	Williams 82
0.5	0.954545454545456	Cultivar = Woodworth	Woodworth
0.5	0.954545454545456	Cultivar = Zane	Zane
